type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-37,11,1,6,1,1,1,1,0,0,0,-94,6,6,1,8166790,0,110,0,0,8.3469,384,[110 96 6 0 0 0 0 0 0 0 0 0 15 2 15 3 15 4 15 4 15 5 14 5 15 5 14 6 14 6 14 6 14 7 14 7 13 7 13 7 13 7 13 7 12 7 13 7 12 7 12 7 13 7 12 7 12 7 12 7 12 7 12 6 0 0 12 6 12 6 12 6 12 6 12 5 12 5 12 5 13 5 12 5 13 4 12 5 13 4 13 4 13 4 13 4 13 3 14 3 13 3 14 3 13 3 14 3 13 3 14 3 14 2 14 3 14 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-38,11,1,7,1,1,1,1,0,0,0,-94,3,6,1,8173876,0,110,0,0,8.35415,384,[110 96 6 0 0 0 0 0 0 0 0 0 13 3 14 5 12 4 13 5 12 5 13 6 12 6 12 7 12 7 11 7 12 7 12 6 11 7 11 7 11 8 11 7 11 7 10 6 11 8 10 8 10 8 10 7 10 7 11 6 10 6 11 6 0 0 10 6 10 6 11 6 10 5 11 6 11 5 10 5 11 5 10 5 10 4 11 4 11 4 11 3 12 4 11 3 12 3 11 3 12 3 12 3 12 3 12 3 12 3 12 2 12 2 12 2 13 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-37,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,8180880,0,110,0,0,8.36231,384,[110 96 6 0 0 0 0 0 0 0 0 0 3 -15 4 -16 4 -15 4 -15 5 -15 6 -15 6 -14 6 -14 7 -14 7 -14 6 -14 7 -14 7 -14 7 -14 7 -13 7 -13 7 -13 7 -13 7 -13 7 -13 7 -13 7 -12 7 -12 6 -13 6 -13 6 -12 0 0 6 -12 5 -12 5 -13 5 -12 5 -13 5 -13 5 -12 5 -13 4 -13 4 -13 3 -13 3 -13 4 -13 3 -13 3 -13 3 -14 2 -14 2 -14 2 -14 2 -14 3 -14 2 -14 2 -14 1 -14 1 -15 1 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-38,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,8182230,0,110,0,0,8.36833,384,[110 96 6 0 0 0 0 0 0 0 0 0 -14 -11 -14 -11 -14 -12 -13 -12 -13 -13 -12 -13 -12 -13 -12 -14 -11 -14 -11 -14 -11 -14 -11 -14 -10 -14 -10 -14 -10 -14 -10 -14 -9 -14 -10 -14 -10 -14 -9 -14 -10 -14 -9 -14 -10 -14 -9 -13 -9 -13 -10 -13 0 0 -10 -13 -10 -12 -10 -12 -10 -12 -11 -12 -10 -12 -10 -12 -11 -11 -11 -11 -11 -12 -11 -11 -11 -11 -12 -11 -12 -11 -12 -11 -12 -10 -13 -10 -12 -10 -12 -11 -13 -10 -13 -10 -13 -10 -14 -11 -14 -10 -14 -10 -13 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-39,11,1,7,1,1,1,1,0,0,0,-94,2,6,1,8212639,0,110,0,0,8.39267,384,[110 96 6 0 0 0 0 0 0 0 0 0 -11 12 -12 11 -12 11 -12 11 -12 10 -13 10 -13 9 -13 9 -14 9 -13 8 -14 8 -14 8 -14 8 -14 8 -14 8 -14 8 -14 7 -13 7 -14 7 -14 7 -13 7 -13 7 -13 6 -14 7 -13 7 -13 7 0 0 -13 7 -12 7 -12 8 -12 7 -12 8 -12 8 -11 8 -11 8 -11 8 -11 8 -11 9 -11 9 -11 9 -11 9 -11 10 -11 10 -10 10 -11 10 -10 10 -10 10 -10 10 -10 11 -10 11 -10 11 -11 11 -10 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-39,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,8213101,0,110,0,0,8.39933,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 -16 6 -15 6 -16 6 -15 7 -15 7 -15 8 -14 8 -14 8 -14 8 -13 8 -14 8 -13 9 -14 9 -13 9 -12 9 -13 9 -12 9 -12 9 -13 9 -12 9 -12 9 -12 9 -12 8 -12 8 -12 8 -12 0 0 8 -12 8 -11 8 -12 7 -12 7 -12 7 -12 7 -12 7 -12 7 -13 7 -13 6 -13 6 -13 6 -13 6 -13 6 -13 5 -13 5 -14 5 -14 5 -14 5 -14 5 -14 5 -14 5 -14 4 -14 5 -15 5 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-40,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,8233247,0,110,0,0,8.41326,384,[110 96 6 0 0 0 0 0 0 0 0 0 13 -12 11 -11 13 -12 12 -11 14 -11 12 -9 13 -10 13 -10 14 -10 14 -9 14 -8 15 -8 14 -8 14 -8 13 -8 15 -8 13 -7 14 -8 13 -7 13 -8 13 -8 13 -8 14 -8 13 -7 13 -7 12 -8 0 0 12 -8 12 -9 11 -8 12 -9 11 -9 11 -10 11 -10 10 -10 11 -10 11 -10 11 -9 11 -10 11 -10 10 -10 11 -11 9 -10 10 -12 9 -11 9 -12 9 -12 9 -12 9 -13 10 -13 9 -12 10 -12 9 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-40,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,8233703,0,110,0,0,8.41987,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 15 -7 15 -7 15 -7 15 -8 14 -9 14 -9 14 -9 13 -10 13 -9 13 -10 13 -10 13 -10 13 -10 12 -10 12 -10 12 -10 12 -10 12 -10 12 -10 12 -10 11 -10 11 -9 11 -9 11 -9 11 -9 11 0 0 -9 11 -8 11 -9 11 -8 11 -8 12 -8 12 -8 12 -8 12 -7 12 -8 12 -7 12 -7 13 -7 13 -7 13 -7 13 -7 13 -7 13 -6 13 -6 13 -6 14 -6 14 -6 14 -6 14 -5 14 -5 14 -5 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-40,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,8241842,0,110,0,0,8.42645,384,[110 96 6 0 0 0 0 0 0 0 0 0 15 -2 16 -1 15 -1 16 -1 15 0 16 1 15 1 15 1 15 1 15 2 15 3 15 3 15 3 15 3 15 3 15 3 14 3 14 3 14 3 14 3 14 3 14 3 14 3 13 3 14 2 14 3 0 0 13 2 13 2 14 1 13 1 13 1 13 1 14 1 13 0 13 0 13 0 13 0 14 0 14 0 14 0 14 -1 14 -1 14 -1 14 -1 14 -1 14 -2 15 -1 14 -2 14 -2 14 -2 14 -2 14 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-41,11,1,7,1,1,1,1,0,0,0,-94,2,6,1,8261545,0,110,0,0,8.4416,384,[110 96 6 0 0 0 0 0 0 0 0 0 -11 11 -11 11 -11 11 -12 10 -11 9 -11 9 -13 9 -12 8 -13 9 -13 8 -13 8 -13 8 -13 7 -13 7 -13 7 -13 6 -13 6 -12 7 -13 7 -13 6 -13 6 -12 6 -12 6 -12 6 -12 7 -12 6 0 0 -12 7 -11 7 -11 7 -11 7 -11 7 -11 7 -11 7 -11 8 -10 8 -10 8 -10 8 -11 8 -10 8 -10 9 -10 9 -10 9 -10 9 -10 9 -10 9 -10 9 -10 9 -10 10 -10 10 -9 10 -10 10 -10 10 0 0 0 0 0 0 0 0 0 0 ]
