type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-36,11,1,7,1,1,1,1,0,0,0,-95,2,6,1,8216004,0,110,0,0,8.39132,384,[110 96 6 0 0 0 0 0 0 0 0 0 -7 -14 -6 -14 -6 -15 -6 -14 -6 -15 -5 -15 -4 -15 -4 -15 -4 -16 -3 -15 -3 -15 -3 -15 -3 -15 -3 -15 -3 -15 -3 -15 -3 -14 -3 -15 -3 -14 -2 -14 -3 -14 -3 -14 -3 -14 -3 -14 -3 -14 -2 -14 0 0 -3 -13 -4 -14 -4 -13 -4 -13 -4 -12 -5 -13 -5 -13 -5 -13 -6 -13 -6 -13 -6 -13 -6 -13 -6 -12 -7 -12 -7 -13 -7 -12 -8 -13 -7 -12 -8 -13 -8 -13 -9 -13 -9 -13 -9 -13 -9 -13 -9 -13 -9 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-37,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,8220440,0,110,0,0,8.39835,384,[110 96 6 0 0 0 0 0 0 0 0 0 0 15 -1 15 -2 15 -2 15 -3 15 -3 16 -4 15 -4 15 -4 15 -5 15 -5 15 -5 15 -5 14 -5 14 -6 14 -6 14 -6 14 -6 13 -6 13 -6 13 -6 13 -5 13 -5 13 -5 13 -5 13 -5 13 0 0 -5 13 -4 12 -4 13 -4 12 -4 13 -4 13 -3 12 -3 13 -3 13 -3 13 -2 13 -2 14 -2 13 -2 13 -2 14 -1 14 -1 14 -1 14 -1 14 -1 15 -1 14 -1 15 0 15 0 15 0 15 0 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-37,11,1,7,1,1,1,1,0,0,  print('a')0,-95,1,6,1,8233441,0,110,0,0,8.40889,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 -13 9 -12 10 -12 11 -12 11 -12 11 -11 12 -11 12 -10 12 -10 12 -10 12 -10 12 -10 12 -9 12 -9 12 -9 12 -9 12 -8 12 -8 12 -8 12 -8 12 -8 12 -8 11 -8 12 -8 11 -8 11 -8 0 0 11 -8 10 -8 10 -9 10 -9 10 -9 10 -9 10 -10 9 -10 9 -10 9 -10 9 -10 9 -10 9 -11 9 -11 9 -11 8 -11 8 -12 8 -12 9 -12 9 -12 8 -13 8 -13 8 -13 8 -13 8 -13 8 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-36,11,1,6,1,1,1,1,0,0,0,-95,4,6,1,8277296,0,110,0,0,8.4532,384,[110 96 6 0 0 0 0 0 0 0 0 0 11 10 12 11 11 10 12 12 10 11 11 13 10 12 10 12 10 13 9 12 9 13 9 13 9 13 9 13 9 14 7 12 8 14 7 12 8 14 8 12 8 12 7 12 7 12 7 12 8 12 8 12 0 0 8 11 8 11 9 12 8 10 9 11 9 10 9 10 10 10 9 10 9 9 9 10 10 10 11 10 11 10 10 9 12 10 11 8 12 9 12 9 12 9 12 9 12 9 12 8 13 9 12 9 13 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-36,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,8283418,0,110,0,0,8.45952,384,[110 96 6 0 0 0 0 0 0 0 0 0 -15 -1 -16 -2 -15 -2 -16 -3 -14 -3 -16 -4 -14 -4 -14 -5 -14 -5 -14 -5 -14 -5 -14 -5 -14 -5 -14 -5 -14 -6 -13 -6 -14 -6 -13 -6 -14 -6 -13 -7 -13 -6 -13 -7 -12 -6 -13 -5 -13 -5 -13 -5 0 0 -13 -5 -12 -5 -13 -5 -12 -4 -13 -4 -13 -4 -13 -4 -13 -4 -13 -4 -13 -3 -13 -3 -14 -3 -14 -2 -14 -2 -13 -3 -14 -3 -14 -2 -15 -2 -14 -3 -14 -2 -15 -2 -15 -2 -15 -2 -15 -1 -15 -1 -15 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-35,11,1,6,1,1,1,1,0,0,0,-95,1,6,1,8295257,0,110,0,0,8.47056,384,[110 96 6 0 0 0 0 0 0 0 0 0 -3 16 -4 15 -4 16 -5 15 -6 16 -6 15 -5 15 -5 15 -6 15 -7 15 -8 14 -8 14 -8 14 -8 13 -8 13 -8 14 -8 13 -9 14 -8 12 -7 13 -7 13 -7 13 -8 13 -8 12 -8 13 -7 13 0 0 -6 13 -7 13 -6 12 -6 13 -5 13 -5 13 -4 14 -4 14 -4 14 -5 14 -5 14 -5 14 -4 14 -3 14 -4 15 -3 14 -3 16 -2 14 -2 16 -1 15 -1 16 -2 16 -2 16 -2 16 -2 16 -2 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-37,11,1,7,1,1,1,1,0,0,0,-95,2,6,1,8318411,0,110,0,0,8.49378,384,[110 96 6 0 0 0 0 0 0 0 0 0 -14 -8 -14 -9 -14 -9 -14 -10 -13 -10 -12 -11 -12 -11 -12 -12 -12 -12 -12 -12 -11 -11 -11 -11 -11 -12 -11 -12 -11 -12 -10 -12 -10 -12 -10 -12 -10 -12 -10 -12 -10 -12 -9 -12 -10 -12 -10 -11 -10 -11 -10 -11 0 0 -10 -11 -10 -10 -10 -10 -10 -9 -11 -10 -10 -10 -11 -9 -11 -9 -11 -10 -12 -9 -12 -8 -12 -8 -12 -9 -13 -9 -12 -9 -13 -9 -13 -8 -13 -8 -13 -8 -13 -8 -14 -8 -14 -8 -14 -8 -15 -7 -15 -8 -15 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-36,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,8318912,0,110,0,0,8.50109,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 -15 3 -15 4 -15 4 -15 5 -15 5 -15 5 -14 6 -14 6 -14 6 -14 6 -14 7 -13 7 -13 7 -13 7 -13 7 -13 7 -12 7 -12 8 -12 7 -12 7 -12 7 -12 7 -12 7 -12 7 -11 7 -12 0 0 6 -12 6 -12 6 -12 6 -12 5 -12 6 -12 5 -12 5 -12 5 -13 4 -13 4 -13 5 -13 4 -13 4 -13 4 -14 4 -14 4 -14 4 -14 4 -15 3 -15 4 -15 3 -15 4 -15 3 -15 3 -15 3 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-37,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,8328938,0,110,0,0,8.5082,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 -15 -3 -16 -2 -16 -2 -17 -1 -16 -1 -17 0 -16 0 -17 1 -17 1 -16 0 -16 0 -16 1 -16 1 -16 2 -16 2 -15 2 -16 2 -14 2 -15 2 -15 2 -15 2 -15 1 -15 1 -14 1 -14 1 -15 0 0 1 -15 1 -14 1 -15 0 -13 0 -14 0 -14 0 -14 -1 -14 -1 -15 -2 -14 -2 -14 -2 -14 -3 -15 -3 -15 -3 -14 -3 -15 -3 -14 -4 -15 -4 -16 -4 -15 -4 -16 -4 -15 -5 -15 -5 -15 -5 -16 -5 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-37,11,1,7,1,1,1,1,0,0,0,-95,3,6,1,8364455,0,110,0,0,8.53983,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 -16 3 -17 3 -15 4 -16 4 -15 4 -16 5 -15 6 -16 6 -16 6 -14 6 -15 6 -14 7 -14 7 -14 7 -15 6 -14 7 -14 6 -13 7 -14 7 -13 6 -13 6 -13 7 -13 6 -13 6 -13 6 -13 0 0 5 -14 5 -13 5 -13 5 -13 4 -14 5 -13 4 -14 4 -14 4 -14 3 -14 3 -14 3 -14 2 -14 2 -15 2 -15 2 -15 2 -15 2 -16 2 -16 2 -16 1 -16 1 -16 1 -16 0 -16 1 -17 1 -17 0 0 0 0 0 0 0 0 0 0 ]
